timestamp,system_time,left_hip,right_hip,left_knee_angle,right_knee_angle,left_knee_vel,right_knee_vel,left_knee_tff,right_knee_tff,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_theta,L1_theta,L2_theta,L3_theta,L4_theta,R0_theta,R1_theta,R2_theta,R3_theta,R4_theta,L_fk_0_x,L_fk_0_y,L_fk_0_z,L_fk_1_x,L_fk_1_y,L_fk_1_z,L_fk_2_x,L_fk_2_y,L_fk_2_z,L_fk_3_x,L_fk_3_y,L_fk_3_z,L_fk_4_x,L_fk_4_y,L_fk_4_z,L_fk_5_x,L_fk_5_y,L_fk_5_z,R_fk_0_x,R_fk_0_y,R_fk_0_z,R_fk_1_x,R_fk_1_y,R_fk_1_z,R_fk_2_x,R_fk_2_y,R_fk_2_z,R_fk_3_x,R_fk_3_y,R_fk_3_z,R_fk_4_x,R_fk_4_y,R_fk_4_z,R_fk_5_x,R_fk_5_y,R_fk_5_z,gait_phase
4.005,37:09.6,1.47280045,-0.006691832,-1.189044952,-0.280531883,-0.095237732,-0.212453842,-0.003663063,0.003663063,-0.219,-0.999,0.065,0.542,0.092,0.038,0.6676,-0.6976,-0.1357,-0.2214,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.47280045,0,-1.189044952,0,0,-0.006691832,0,-0.280531883,0,0,0,0,0.013139323,0.183410304,0.020322855,0.013139323,0.183410304,0.020322855,0.122421179,0.229403943,-0.465415821,0.122421179,0.229403943,-0.465415821,0.604875201,0.203903006,-0.547194903,0,0,0,-0.013139323,-0.183410304,-0.020322855,-0.013139323,-0.183410304,-0.020322855,0.481415079,-0.225526793,0.040027337,0.481415079,-0.225526793,0.040027337,0.929642667,-0.278765383,0.230704241,0.478947368
4.01,37:09.6,1.471112187,-0.008567688,-1.189044952,-0.280531883,-0.095237732,-0.212453842,-0.003663063,0.003663063,-0.168,-1.039,0.071,0.545,0.09,0.051,0.6697,-0.6958,-0.135,-0.2213,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.471112187,0,-1.189044952,0,0,-0.008567688,0,-0.280531883,0,0,0,0,0.012741613,0.183337562,0.021212959,0.012741613,0.183337562,0.021212959,0.121973824,0.231920343,-0.464284763,0.121973824,0.231920343,-0.464284763,0.60449011,0.207856454,-0.546131951,0,0,0,-0.012741613,-0.183337562,-0.021212959,-0.012741613,-0.183337562,-0.021212959,0.481884197,-0.22468937,0.039080791,0.481884197,-0.22468937,0.039080791,0.930169454,-0.27789197,0.229632125,0.480701754
4.015,37:09.6,1.474605566,-0.004721377,-1.189044952,-0.280531883,-0.095237732,-0.212453842,-0.003663063,0.003663063,-0.261,-0.956,0.047,0.547,0.093,0.038,0.6656,-0.6994,-0.1365,-0.2215,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.474605566,0,-1.189044952,0,0,-0.004721377,0,-0.280531883,0,0,0,0,0.013551884,0.183472932,0.019468688,0.013551884,0.183472932,0.019468688,0.122878898,0.226963801,-0.46649031,0.122878898,0.226963801,-0.46649031,0.60526501,0.200003851,-0.548202001,0,0,0,-0.013551884,-0.183472932,-0.019468688,-0.013551884,-0.183472932,-0.019468688,0.48092488,-0.226406798,0.040941686,0.48092488,-0.226406798,0.040941686,0.929087043,-0.279755617,0.231741527,0.48245614
4.02,37:09.6,1.475447885,-0.003796231,-1.189044952,-0.280531883,-0.095237732,-0.212453842,-0.003663063,0.003663063,-0.27,-0.94,0.036,0.561,0.1,0.038,0.6645,-0.7003,-0.1369,-0.2216,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.475447885,0,-1.189044952,0,0,-0.003796231,0,-0.280531883,0,0,0,0,0.013782574,0.183503212,0.019016095,0.013782574,0.183503212,0.019016095,0.123132511,0.22566081,-0.467055225,0.123132511,0.22566081,-0.467055225,0.605479253,0.197896471,-0.548729959,0,0,0,-0.013782574,-0.183503212,-0.019016095,-0.013782574,-0.183503212,-0.019016095,0.480649348,-0.226902806,0.041428501,0.480649348,-0.226902806,0.041428501,0.928772902,-0.280339584,0.2322944,0.484210526
4.025,37:09.6,1.470133355,-0.009630034,-1.189044952,-0.280531883,-0.095237732,-0.212453842,-0.003663063,0.003663063,-0.138,-1.054,0.066,0.539,0.079,0.063,0.6707,-0.6949,-0.1346,-0.2213,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.470133355,0,-1.189044952,0,0,-0.009630034,0,-0.280531883,0,0,0,0,0.012549294,0.183300998,0.021639298,0.012549294,0.183300998,0.021639298,0.121756651,0.233124807,-0.463738226,0.121756651,0.233124807,-0.463738226,0.604302129,0.209754139,-0.54561419,0,0,0,-0.012549294,-0.183300998,-0.021639298,-0.012549294,-0.183300998,-0.021639298,0.482110769,-0.224281434,0.038626991,0.482110769,-0.224281434,0.038626991,0.930424828,-0.277462201,0.22911665,0.485964912
4.03,37:09.6,1.477476018,-0.001605238,-1.191346169,-0.283983231,-0.065933228,-0.241758347,-0.003663063,0.003663063,-0.275,-0.919,0.009,0.617,0.154,0.038,0.6622,-0.7023,-0.1379,-0.2218,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.477476018,0,-1.191346169,0,0,-0.001605238,0,-0.283983231,0,0,0,0,0.014302019,0.183560116,0.018059239,0.014302019,0.183560116,0.018059239,0.123698116,0.222880201,-0.46823946,0.123698116,0.222880201,-0.46823946,0.606131039,0.193210193,-0.548726511,0,0,0,-0.014302019,-0.183560116,-0.018059239,-0.014302019,-0.183560116,-0.018059239,0.4800252,-0.228029894,0.042463802,0.4800252,-0.228029894,0.042463802,0.927381689,-0.281829777,0.235019624,0.487719298
4.035,37:09.6,1.478507315,-0.000475924,-1.191346169,-0.283983231,-0.065933228,-0.241758347,-0.003663063,0.003663063,-0.273,-0.915,0,0.64,0.18,0.039,0.6609,-0.7033,-0.1384,-0.2219,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.478507315,0,-1.191346169,0,0,-0.000475924,0,-0.283983231,0,0,0,0,0.014579634,0.183588239,0.017544023,0.014579634,0.183588239,0.017544023,0.123999095,0.221381354,-0.468870473,0.123999095,0.221381354,-0.468870473,0.606380901,0.190759777,-0.549307482,0,0,0,-0.014579634,-0.183588239,-0.017544023,-0.014579634,-0.183588239,-0.017544023,0.479690841,-0.228628334,0.043020714,0.479690841,-0.228628334,0.043020714,0.926999214,-0.28255942,0.235651598,0.489473684
4.04,37:09.6,1.479661454,0.000710181,-1.191346169,-0.283983231,-0.065933228,-0.241758347,-0.003663063,0.003663063,-0.264,-0.913,-0.002,0.66,0.209,0.04,0.6596,-0.7043,-0.1391,-0.2221,0.164,-0.105,-1.078,-0.083,-0.066,0.359,-0.3051,-0.0733,0.1572,0.9363,-0.085,-0.957,-0.23,-0.219,0.187,0.061,-0.7478,0.5915,-0.2179,-0.208,0,1.479661454,0,-1.191346169,0,0,0.000710181,0,-0.283983231,0,0,0,0,0.014932006,0.183606516,0.017049417,0.014932006,0.183606516,0.017049417,0.124373638,0.219884001,-0.469475478,0.124373638,0.219884001,-0.469475478,0.606687847,0.188125203,-0.549876862,0,0,0,-0.014932006,-0.183606516,-0.017049417,-0.014932006,-0.183606516,-0.017049417,0.47925981,-0.229426451,0.043572212,0.47925981,-0.229426451,0.043572212,0.926490369,-0.283693402,0.236289427,0.49122807
4.045,37:09.6,1.379191893,-0.078048717,-1.200741291,-0.301048279,-0.102564812,-0.190476418,-0.003663063,0.003663063,-0.244,-0.908,-0.002,0.68,0.236,0.05,0.6583,-0.7053,-0.1397,-0.2224,0.371,-0.372,-0.804,-0.003,-0.11,0.107,-0.3468,-0.0767,0.2191,0.9087,0.074,-0.883,-0.251,-0.074,0.269,0.087,-0.767,0.5833,-0.1716,-0.2043,0,1.379191893,0,-1.200741291,0,0,-0.078048717,0,-0.301048279,0,0,0,0,0.015284969,0.183623918,0.016541661,0.015284969,0.183623918,0.016541661,0.17336567,0.213114328,-0.456893453,0.17336567,0.213114328,-0.456893453,0.661145796,0.174913715,-0.483562957,0,0,0,-0.015284969,-0.183623918,-0.016541661,-0.015284969,-0.183623918,-0.016541661,0.472134408,-0.233189931,0.083285996,0.472134408,-0.233189931,0.083285996,0.898241583,-0.289847894,0.318493458,0.492982456
4.05,37:09.6,1.380460716,-0.076905755,-1.200741291,-0.301048279,-0.102564812,-0.190476418,-0.003663063,0.003663063,-0.222,-0.911,0.002,0.695,0.256,0.06,0.6569,-0.7064,-0.1404,-0.2227,0.371,-0.372,-0.804,-0.003,-0.11,0.107,-0.3468,-0.0767,0.2191,0.9087,0.074,-0.883,-0.251,-0.074,0.269,0.087,-0.767,0.5833,-0.1716,-0.2043,0,1.380460716,0,-1.200741291,0,0,-0.076905755,0,-0.301048279,0,0,0,0,0.01567273,0.183639573,0.015996029,0.01567273,0.183639573,0.015996029,0.173660798,0.211406674,-0.457574197,0.173660798,0.211406674,-0.457574197,0.661351623,0.172111458,-0.484286465,0,0,0,-0.01567273,-0.183639573,-0.015996029,-0.01567273,-0.183639573,-0.015996029,0.471661722,-0.233931207,0.083883312,0.471661722,-0.233931207,0.083883312,0.897696301,-0.290786341,0.319174689,0.494736842
4.055,37:09.6,1.381725846,-0.075758531,-1.200741291,-0.301048279,-0.102564812,-0.190476418,-0.003663063,0.003663063,-0.184,-0.912,0.012,0.714,0.274,0.078,0.6555,-0.7075,-0.1411,-0.223,0.371,-0.372,-0.804,-0.003,-0.11,0.107,-0.3468,-0.0767,0.2191,0.9087,0.074,-0.883,-0.251,-0.074,0.269,0.087,-0.767,0.5833,-0.1716,-0.2043,0,1.381725846,0,-1.200741291,0,0,-0.075758531,0,-0.301048279,0,0,0,0,0.016061017,0.183652711,0.015450741,0.016061017,0.183652711,0.015450741,0.173954596,0.209696859,-0.458248869,0.173954596,0.209696859,-0.458248869,0.661553762,0.169305249,-0.484999027,0,0,0,-0.016061017,-0.183652711,-0.015450741,-0.016061017,-0.183652711,-0.015450741,0.471187289,-0.234671342,0.084480175,0.471187289,-0.234671342,0.084480175,0.897149732,-0.291725172,0.319854042,0.496491228
4.06,37:09.6,1.382866967,-0.074745537,-1.200741291,-0.301048279,-0.102564812,-0.190476418,-0.003663063,0.003663063,-0.146,-0.911,0.019,0.725,0.271,0.095,0.654,-0.7086,-0.1418,-0.2234,0.371,-0.372,-0.804,-0.003,-0.11,0.107,-0.3468,-0.0767,0.2191,0.9087,0.074,-0.883,-0.251,-0.074,0.269,0.087,-0.767,0.5833,-0.1716,-0.2043,0,1.382866967,0,-1.200741291,0,0,-0.074745537,0,-0.301048279,0,0,0,0,0.016486071,0.183662273,0.014878806,0.016486071,0.183662273,0.014878806,0.174277682,0.207884257,-0.458951441,0.174277682,0.207884257,-0.458951441,0.661774112,0.166295258,-0.485739247,0,0,0,-0.016486071,-0.183662273,-0.014878806,-0.016486071,-0.183662273,-0.014878806,0.470665035,-0.235490617,0.085109308,0.470665035,-0.235490617,0.085109308,0.896545415,-0.292794074,0.320571016,0.498245614
4.065,37:09.6,1.384016409,-0.073674585,-1.200741291,-0.301048279,-0.102564812,-0.190476418,-0.003663063,0.003663063,-0.113,-0.909,0.026,0.729,0.253,0.12,0.6525,-0.7097,-0.1424,-0.2237,0.371,-0.372,-0.804,-0.003,-0.11,0.107,-0.3468,-0.0767,0.2191,0.9087,0.074,-0.883,-0.251,-0.074,0.269,0.087,-0.767,0.5833,-0.1716,-0.2043,0,1.384016409,0,-1.200741291,0,0,-0.073674585,0,-0.301048279,0,0,0,0,0.016862273,0.183674271,0.014297761,0.016862273,0.183674271,0.014297761,0.174550832,0.206091586,-0.459655594,0.174550832,0.206091586,-0.459655594,0.661953544,0.163432423,-0.48646588,0,0,0,-0.016862273,-0.183674271,-0.014297761,-0.016862273,-0.183674271,-0.014297761,0.470206886,-0.236176875,0.085737787,0.470206886,-0.236176875,0.085737787,0.89602716,-0.293604593,0.321277913,0.5
4.07,37:09.6,1.384927908,-0.072818759,-1.200741291,-0.301048279,-0.102564812,-0.190476418,-0.003663063,0.003663063,-0.076,-0.911,0.026,0.736,0.232,0.145,0.651,-0.7109,-0.1429,-0.2241,0.371,-0.372,-0.804,-0.003,-0.11,0.107,-0.3468,-0.0767,0.2191,0.9087,0.074,-0.883,-0.251,-0.074,0.269,0.087,-0.767,0.5833,-0.1716,-0.2043,0,1.384927908,0,-1.200741291,0,0,-0.072818759,0,-0.301048279,0,0,0,0,0.017236706,0.183686659,0.013678714,0.017236706,0.183686659,0.013678714,0.174814508,0.204203291,-0.46039755,0.174814508,0.204203291,-0.46039755,0.662121526,0.160473139,-0.48722188,0,0,0,-0.017236706,-0.183686659,-0.013678714,-0.017236706,-0.183686659,-0.013678714,0.469752824,-0.236837358,0.086402257,0.469752824,-0.236837358,0.086402257,0.895520646,-0.294336255,0.322019826,0.501754386
4.075,37:09.7,1.393841606,-0.103780404,-1.218957901,-0.332303047,-0.153846741,-0.241758347,-0.003663063,0.003663063,-0.035,-0.915,0.025,0.745,0.197,0.176,0.6495,-0.7121,-0.1433,-0.2245,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.393841606,0,-1.218957901,0,0,-0.103780404,0,-0.332303047,0,0,0,0,0.017586635,0.183699355,0.013048267,0.017586635,0.183699355,0.013048267,0.171204052,0.202763043,-0.462386549,0.171204052,0.202763043,-0.462386549,0.658631291,0.157654822,-0.484293954,0,0,0,-0.017586635,-0.183699355,-0.013048267,-0.017586635,-0.183699355,-0.013048267,0.465814097,-0.23818671,0.102514964,0.465814097,-0.23818671,0.102514964,0.875716547,-0.296051007,0.364682287,0.503508772
4.08,37:09.7,1.394728527,-0.102746564,-1.218957901,-0.332303047,-0.153846741,-0.241758347,-0.003663063,0.003663063,-0.002,-0.924,0.021,0.759,0.131,0.205,0.6479,-0.7134,-0.1436,-0.2247,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.394728527,0,-1.218957901,0,0,-0.102746564,0,-0.332303047,0,0,0,0,0.017873066,0.183719231,0.012361136,0.017873066,0.183719231,0.012361136,0.171421518,0.20077651,-0.463172167,0.171421518,0.20077651,-0.463172167,0.658773962,0.154833861,-0.485009483,0,0,0,-0.017873066,-0.183719231,-0.012361136,-0.017873066,-0.183719231,-0.012361136,0.465484198,-0.238520155,0.103235638,0.465484198,-0.238520155,0.103235638,0.875389762,-0.296041769,0.365473492,0.505263158
4.085,37:09.7,1.395333973,-0.101941523,-1.218957901,-0.332303047,-0.153846741,-0.241758347,-0.003663063,0.003663063,0.021,-0.935,0.021,0.768,0.074,0.218,0.6464,-0.7147,-0.1437,-0.2249,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.395333973,0,-1.218957901,0,0,-0.101941523,0,-0.332303047,0,0,0,0,0.018098315,0.183742014,0.011675756,0.018098315,0.183742014,0.011675756,0.171577312,0.198847606,-0.463945962,0.171577312,0.198847606,-0.463945962,0.658869507,0.152232564,-0.48570266,0,0,0,-0.018098315,-0.183742014,-0.011675756,-0.018098315,-0.183742014,-0.011675756,0.465237597,-0.23869644,0.103937421,0.465237597,-0.23869644,0.103937421,0.875175431,-0.29574183,0.366228855,0.507017544
4.09,37:09.7,1.396141998,-0.100895455,-1.218957901,-0.332303047,-0.153846741,-0.241758347,-0.003663063,0.003663063,0.038,-0.947,0.018,0.777,0.022,0.233,0.6448,-0.7161,-0.1438,-0.225,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.396141998,0,-1.218957901,0,0,-0.100895455,0,-0.332303047,0,0,0,0,0.018309508,0.183766185,0.010943096,0.018309508,0.183766185,0.010943096,0.171712584,0.196809798,-0.464764125,0.171712584,0.196809798,-0.464764125,0.658947199,0.14955438,-0.486428753,0,0,0,-0.018309508,-0.183766185,-0.010943096,-0.018309508,-0.183766185,-0.010943096,0.465014331,-0.238807263,0.104679337,0.465014331,-0.238807263,0.104679337,0.87500115,-0.295278259,0.367018496,0.50877193
4.095,37:09.7,1.396967409,-0.099789154,-1.218957901,-0.332303047,-0.153846741,-0.241758347,-0.003663063,0.003663063,0.05,-0.959,0.017,0.79,-0.024,0.235,0.6432,-0.7175,-0.1438,-0.225,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.396967409,0,-1.218957901,0,0,-0.099789154,0,-0.332303047,0,0,0,0,0.018471971,0.183792628,0.010200799,0.018471971,0.183792628,0.010200799,0.171797113,0.194789587,-0.465583257,0.171797113,0.194789587,-0.465583257,0.658986217,0.147021776,-0.48714743,0,0,0,-0.018471971,-0.183792628,-0.010200799,-0.018471971,-0.183792628,-0.010200799,0.464858456,-0.238786431,0.105416584,0.464858456,-0.238786431,0.105416584,0.874919137,-0.294561461,0.367789189,0.510526316
4.1,37:09.7,1.397792704,-0.098648024,-1.218957901,-0.332303047,-0.153846741,-0.241758347,-0.003663063,0.003663063,0.06,-0.975,0.016,0.804,-0.077,0.233,0.6417,-0.7189,-0.1437,-0.2249,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.397792704,0,-1.218957901,0,0,-0.098648024,0,-0.332303047,0,0,0,0,0.018573851,0.183821263,0.009473937,0.018573851,0.183821263,0.009473937,0.171822075,0.192861367,-0.466376101,0.171822075,0.192861367,-0.466376101,0.658981325,0.144743348,-0.487835865,0,0,0,-0.018573851,-0.183821263,-0.009473937,-0.018573851,-0.183821263,-0.009473937,0.464783872,-0.238618882,0.106122484,0.464783872,-0.238618882,0.106122484,0.874943066,-0.293585832,0.368511641,0.512280702
4.105,37:09.7,1.398824484,-0.097270081,-1.221642494,-0.336905479,-0.183149338,-0.3150177,-0.003663063,0.003663063,0.065,-0.984,0.018,0.817,-0.13,0.222,0.6401,-0.7204,-0.1436,-0.2247,0.184,-0.303,-0.936,-0.006,-0.186,0.279,-0.344,-0.0666,0.2099,0.9127,0.101,-0.954,-0.228,0.002,-0.019,0.124,-0.7648,0.5928,-0.1442,-0.2067,0,1.398824484,0,-1.221642494,0,0,-0.097270081,0,-0.336905479,0,0,0,0,0.018662132,0.183850593,0.008699671,0.018662132,0.183850593,0.008699671,0.171826534,0.190823112,-0.467212138,0.171826534,0.190823112,-0.467212138,0.659008182,0.142318742,-0.487246317,0,0,0,-0.018662132,-0.183850593,-0.008699671,-0.018662132,-0.183850593,-0.008699671,0.4647318,-0.238387099,0.106868821,0.4647318,-0.238387099,0.106868821,0.873788583,-0.29241563,0.371166884,0.514035088
4.11,37:09.7,1.40815076,-0.095814963,-1.234298706,-0.354930878,-0.095237732,-0.3150177,-0.003663063,0.003663063,0.062,-0.99,0.023,0.823,-0.223,0.186,0.637,-0.7234,-0.1432,-0.2239,0.192,-0.322,-0.943,-0.063,-0.061,0.195,-0.3358,-0.0524,0.1982,0.9193,-0.047,-0.941,-0.297,-0.218,-0.209,0.047,-0.7668,0.5866,-0.1513,-0.2116,0,1.40815076,0,-1.234298706,0,0,-0.095814963,0,-0.354930878,0,0,0,0,0.0186825,0.183914904,0.007160478,0.0186825,0.183914904,0.007160478,0.168390338,0.187280515,-0.469889032,0.168390338,0.187280515,-0.469889032,0.655654081,0.138445191,-0.486893631,0,0,0,-0.0186825,-0.183914904,-0.007160478,-0.0186825,-0.183914904,-0.007160478,0.464637839,-0.237539705,0.109140125,0.464637839,-0.237539705,0.109140125,0.868685519,-0.289187626,0.381496444,0.515789474
4.115,37:09.7,1.407104611,-0.097395746,-1.234298706,-0.354930878,-0.095237732,-0.3150177,-0.003663063,0.003663063,0.066,-0.99,0.022,0.827,-0.185,0.202,0.6386,-0.7219,-0.1434,-0.2243,0.192,-0.322,-0.943,-0.063,-0.061,0.195,-0.3358,-0.0524,0.1982,0.9193,-0.047,-0.941,-0.297,-0.218,-0.209,0.047,-0.7668,0.5866,-0.1513,-0.2116,0,1.407104611,0,-1.234298706,0,0,-0.097395746,0,-0.354930878,0,0,0,0,0.018665957,0.183884458,0.007942808,0.018665957,0.183884458,0.007942808,0.168385279,0.189291552,-0.469084327,0.168385279,0.189291552,-0.469084327,0.655653785,0.140572275,-0.486284179,0,0,0,-0.018665957,-0.183884458,-0.007942808,-0.018665957,-0.183884458,-0.007942808,0.464593281,-0.2379651,0.10840062,0.464593281,-0.2379651,0.10840062,0.868492939,-0.290729169,0.380762547,0.51754386
4.12,37:09.7,1.410719953,-0.092154183,-1.234298706,-0.354930878,-0.095237732,-0.3150177,-0.003663063,0.003663063,0.034,-0.99,0.032,0.802,-0.3,0.147,0.6341,-0.7265,-0.1427,-0.2227,0.192,-0.322,-0.943,-0.063,-0.061,0.195,-0.3358,-0.0524,0.1982,0.9193,-0.047,-0.941,-0.297,-0.218,-0.209,0.047,-0.7668,0.5866,-0.1513,-0.2116,0,1.410719953,0,-1.234298706,0,0,-0.092154183,0,-0.354930878,0,0,0,0,0.018559463,0.183980162,0.005643251,0.018559463,0.183980162,0.005643251,0.168239009,0.183514101,-0.471426782,0.168239009,0.183514101,-0.471426782,0.655534487,0.134867059,-0.488057543,0,0,0,-0.018559463,-0.183980162,-0.005643251,-0.018559463,-0.183980162,-0.005643251,0.464931244,-0.236317085,0.11053585,0.464931244,-0.236317085,0.11053585,0.869325819,-0.285463837,0.382840137,0.519298246
4.125,37:09.7,1.409506573,-0.093914979,-1.234298706,-0.354930878,-0.095237732,-0.3150177,-0.003663063,0.003663063,0.049,-0.99,0.025,0.813,-0.261,0.164,0.6356,-0.725,-0.143,-0.2233,0.192,-0.322,-0.943,-0.063,-0.061,0.195,-0.3358,-0.0524,0.1982,0.9193,-0.047,-0.941,-0.297,-0.218,-0.209,0.047,-0.7668,0.5866,-0.1513,-0.2116,0,1.409506573,0,-1.234298706,0,0,-0.093914979,0,-0.354930878,0,0,0,0,0.018626217,0.183948346,0.006408604,0.018626217,0.183948346,0.006408604,0.168321104,0.185411037,-0.470654601,0.168321104,0.185411037,-0.470654601,0.655599391,0.136656193,-0.487472334,0,0,0,-0.018626217,-0.183948346,-0.006408604,-0.018626217,-0.183948346,-0.006408604,0.464777432,-0.236946526,0.109832977,0.464777432,-0.236946526,0.109832977,0.868996112,-0.287364697,0.382165983,0.521052632
4.13,37:09.7,1.412075446,-0.101024791,-1.23813343,-0.359915733,-0.344322205,-0.358974457,-0.003663063,0.003663063,0.015,-0.986,0.04,0.787,-0.33,0.132,0.6327,-0.728,-0.1424,-0.222,0.192,-0.322,-0.943,-0.063,-0.061,0.195,-0.3358,-0.0524,0.1982,0.9193,-0.087,-0.887,-0.374,-0.298,-0.147,0.039,-0.7824,0.5539,-0.1766,-0.2226,0,1.412075446,0,-1.23813343,0,0,-0.101024791,0,-0.359915733,0,0,0,0,0.018457772,0.184011554,0.004904958,0.018457772,0.184011554,0.004904958,0.168120708,0.181715848,-0.47216499,0.168120708,0.181715848,-0.47216499,0.655496715,0.133216838,-0.486741476,0,0,0,-0.018457772,-0.184011554,-0.004904958,-0.018457772,-0.184011554,-0.004904958,0.463843042,-0.235624286,0.116429498,0.463843042,-0.235624286,0.116429498,0.864085875,-0.28319916,0.395073189,0.522807018
4.135,37:09.7,1.4302336,-0.098861746,-1.248104095,-0.376022339,-0.139194489,-0.285715103,-0.003663063,0.003663063,-0.017,-0.978,0.053,0.764,-0.363,0.115,0.6314,-0.7294,-0.1421,-0.2212,0.265,-0.262,-0.862,-0.073,-0.165,0.151,-0.3331,-0.0585,0.1914,0.9213,-0.084,-0.884,-0.357,-0.276,-0.102,0.039,-0.7838,0.5503,-0.1802,-0.2239,0,1.4302336,0,-1.248104095,0,0,-0.098861746,0,-0.376022339,0,0,0,0,0.018322989,0.18404206,0.004217608,0.018322989,0.18404206,0.004217608,0.16002736,0.180922399,-0.475271848,0.16002736,0.180922399,-0.475271848,0.6473382,0.132812154,-0.492979175,0,0,0,-0.018322989,-0.18404206,-0.004217608,-0.018322989,-0.18404206,-0.004217608,0.464105394,-0.234848742,0.116949782,0.464105394,-0.234848742,0.116949782,0.860056682,-0.280799795,0.401925357,0.524561404
4.14,37:09.7,1.431897349,-0.096832809,-1.248104095,-0.376022339,-0.139194489,-0.285715103,-0.003663063,0.003663063,-0.043,-0.973,0.063,0.737,-0.38,0.101,0.6301,-0.7309,-0.1418,-0.2203,0.265,-0.262,-0.862,-0.073,-0.165,0.151,-0.3331,-0.0585,0.1914,0.9213,-0.084,-0.884,-0.357,-0.276,-0.102,0.039,-0.7838,0.5503,-0.1802,-0.2239,0,1.431897349,0,-1.248104095,0,0,-0.096832809,0,-0.376022339,0,0,0,0,0.018163728,0.184072741,0.003507852,0.018163728,0.184072741,0.003507852,0.159843641,0.179229643,-0.475974522,0.159843641,0.179229643,-0.475974522,0.647194989,0.131473791,-0.493525652,0,0,0,-0.018163728,-0.184072741,-0.003507852,-0.018163728,-0.184072741,-0.003507852,0.464359754,-0.233995521,0.11764827,0.464359754,-0.233995521,0.11764827,0.86047071,-0.278513375,0.402629446,0.526315789
